logFC	AveExpr	t	P.Value	adj.P.Val	B
13274771	-1.142731943	5.7685804685	-4.19810682924717	0.00068347061534834	0.0910293952897277	-0.235244656404677
13230632	-1.27594455566667	5.63819031905556	-4.19519690724184	0.000687638726975718	0.0913465719263605	-0.240743588564843
13022834	0.839393900666667	6.38585898994444	4.19287156615163	0.000690988038428991	0.0913465719263605	-0.24513827384033
13076831	-1.30031072733333	5.31646665838889	-4.19256284656523	0.000691433946953415	0.0913465719263605	-0.245721755784519
13135414	-1.42594936733334	7.59115316344444	-4.19197664993421	0.000692281441868551	0.0913465719263605	-0.246829690218693
13091437	-0.962278540333335	5.90558148894444	-4.19004080601119	0.000695087689480142	0.0913465719263605	-0.250488688452553
12956428	-1.81764035766667	6.13925059077778	-4.18974083149126	0.000695523572038961	0.0913465719263605	-0.25105570394002
13232167	-1.04263589966667	6.11731574838889	-4.18921860130544	0.000696283068589646	0.0913465719263605	-0.25204284539484
13039310	-0.977586511666668	4.25097222772222	-4.18872334086072	0.000697004119814129	0.0913465719263605	-0.25297902581108
13074907	1.61050698966667	4.99134707472222	4.18210262249513	0.00070671634535248	0.0923731828475585	-0.265495734950377
13024571	1.57552378266667	5.57982304766667	4.18146640407102	0.00070765684576783	0.0923731828475585	-0.266698695401958
13026181	-1.635522909	5.00343867216667	-4.17855228579915	0.000711980948216611	0.0924694678697937	-0.272209074903721
13221153	-1.366274698	5.554668279	-4.17816508925945	0.000712557502623236	0.0924694678697937	-0.272941280297712
13069836	-1.07323980366667	6.72307560627778	-4.17811783179534	0.000712627903709038	0.0924694678697937	-0.273030646938271
13242318	-1.14481168766667	3.59961739733333	-4.17659138020974	0.000714905711582891	0.0925817025071219	-0.275917342239778
13051961	-1.814010149	6.36643209555556	-4.17555705445796	0.000716453355023856	0.092599123171604	-0.27787346540862
13212125	-1.431273965	5.401314108	-4.17036611918472	0.000724271955766433	0.0931888053282852	-0.287691740324161
13275084	-0.912400448333334	7.43594528305556	-4.16974955552041	0.000725206359454257	0.0931888053282852	-0.288858052039649
13162617	-1.035432385	9.22735961088889	-4.16969956063758	0.000725282180402659	0.0931888053282852	-0.288952625147045
12962747	-0.890823595333333	3.86187579233333	-4.16873891265176	0.000726740637293579	0.0931934647369347	-0.290769874614777
13061392	-1.06767512833333	8.74778593411111	-4.16185548237481	0.000737278481274791	0.0941893021660537	-0.303793093178056
13094825	-1.419611203	5.74059992538889	-4.16178890998358	0.000737381150213429	0.0941893021660537	-0.303919062057113
12961516	1.29311114533333	2.60200817516667	4.15646384208074	0.000745640701441034	0.095059034793829	-0.313996199342853
13285316	-1.16676850166667	6.545349827	-4.1552394765685	0.000747553009112991	0.0951118543989048	-0.316313460878243
12923553	-1.06653823	3.86574603111111	-4.15249292859346	0.000751860892727272	0.0951118543989048	-0.321512013949358
12924975	-1.06653823	3.86574603111111	-4.15249292859346	0.000751860892727272	0.0951118543989048	-0.321512013949358
12933837	-1.06653823	3.86574603111111	-4.15249292859346	0.000751860892727272	0.0951118543989048	-0.321512013949358
13068392	1.125899365	6.30123782894444	4.15055845012113	0.000754910171903194	0.0953135910298122	-0.325173825586489
13020673	-1.47802268333333	6.05828913294444	-4.14748051377429	0.000759787735685305	0.0957235616661122	-0.331000637148282
13020886	-1.1937706	9.215550841	-4.14571946435327	0.000762592807933156	0.0957235616661122	-0.334334752479889
13279286	-0.858594487333338	10.4297281965556	-4.1446790469904	0.000764254960231069	0.0957235616661122	-0.336304626438431
13096575	-1.152385618	7.60485899483333	-4.14415601930459	0.000765091927082739	0.0957235616661122	-0.337294928433154
12969047	-1.441144655	3.68370512461111	-4.14392539623492	0.000765461273242626	0.0957235616661122	-0.337731596631329
13280058	0.961476907333332	6.45482245888889	4.14144653915968	0.000769442632311316	0.0960381653525637	-0.34242536074088
12995682	-1.10480293766667	7.34884816305556	-4.13885392035045	0.000773629175139671	0.0960562799731742	-0.347334976969582
13273445	1.30717040366667	2.63668460477778	4.1378098415844	0.000775321662814262	0.0960562799731742	-0.349312265668005
12932707	1.011004695	3.60658313377778	4.13754184622371	0.000775756697687573	0.0960562799731742	-0.34981981020186
12935719	1.011004695	3.60658313377778	4.13754184622371	0.000775756697687573	0.0960562799731742	-0.34981981020186
13086639	1.01467808266667	4.36381893305556	4.13661367841749	0.000777265299339891	0.0960562799731742	-0.351577663132363
13157576	-1.36910670866667	7.20128357266667	-4.13592715748789	0.000778383052523433	0.0960562799731742	-0.352877899073544
13129370	0.939769699666666	6.13532110855556	4.13406833991074	0.000781417657119488	0.0961127311775761	-0.356398563084489
13229249	-1.39059693666667	6.91044770922222	-4.13385055473812	0.000781773985435967	0.0961127311775761	-0.35681107067184
12978732	-1.31565793933333	4.32461058988889	-4.13110197795864	0.000786285241970899	0.096442355373555	-0.362017428854701
13227726	-0.919632950999998	6.38584140416667	-4.12969926100411	0.000788597691898202	0.096442355373555	-0.364674649842611
13016587	1.03687591033334	6.492069691	4.128793993653	0.000790093730117089	0.096442355373555	-0.366389601657833
12962755	-1.622403267	6.97462526683333	-4.12775510982139	0.000791814127638439	0.096442355373555	-0.368357744933047
13275232	-0.908793265333332	5.40459437688889	-4.12725382576072	0.000792645614603368	0.096442355373555	-0.369307442257751
13191568	-0.839261987333333	6.05118858466667	-4.12686825764222	0.000793285764045082	0.096442355373555	-0.370037923560743
13020819	-1.232617846	8.80148899088889	-4.12379547517328	0.000798406196671934	0.0966624755179513	-0.375859837081495
12971050	-0.946275980999999	8.08112518561111	-4.12356780411034	0.000798786914296714	0.0966624755179513	-0.376291223506195
13168403	-1.344524572	5.68994169788889	-4.1231286749667	0.000799521757580418	0.0966624755179513	-0.377123285873103
13160569	1.00871990633333	5.98241200511111	4.12192074337521	0.000801546659533616	0.0967288204528891	-0.379412140688951
13257847	-1.285340935	5.93204952838889	-4.11998472258368	0.000804802932796362	0.0967906033187732	-0.383080816413366
12949186	-0.938916436	4.42235572361111	-4.11948485746755	0.000805645852155909	0.0967906033187732	-0.384028078663968
12987719	-1.09120706833333	8.27241744016667	-4.11782015717628	0.00080845948276753	0.0967906033187732	-0.38718286166802
13201662	-0.912394192333334	5.58156750694444	-4.1163625000634	0.000810931351567217	0.0967906033187732	-0.389945422777414
13113287	-1.304848541	7.72582453222222	-4.11588406977886	0.000811744333475929	0.0967906033187732	-0.390852176735156
13079715	-1.31043008933333	3.99716132094444	-4.11531977432266	0.000812704285148473	0.0967906033187732	-0.391921687177816
13016847	1.16651046133333	5.95631408211111	4.11487151256714	0.000813467665858899	0.0967906033187732	-0.392771293261376
12990852	-1.268987784	3.58004396383333	-4.11392067897458	0.000815089322533272	0.0967906033187732	-0.394573483876702
13278640	-1.40112388833333	5.58819570183333	-4.11376659964793	0.00081535241472291	0.0967906033187732	-0.39486552814722
13232445	1.32180672666666	5.30744251361111	4.1119941665918	0.000818385060045966	0.0969749298638193	-0.398225133601004
13098151	-1.359538785	7.19680993433333	-4.10922188533737	0.000823151390518485	0.0970653755890567	-0.403480329765003
13009353	-1.17766624633333	6.10738164105556	-4.10911006328292	0.000823344233143634	0.0970653755890567	-0.403692312319923
13219828	-1.15936730833333	6.93680127255556	-4.10851795502921	0.000824366116124204	0.0970653755890567	-0.404814793032498
13249560	0.997456531666668	7.09114344194444	4.10746366045452	0.000826188840275525	0.0970653755890567	-0.40681351184053
13217179	-1.38646565866667	5.99842585022222	-4.1058345874402	0.000829013307138742	0.0970653755890567	-0.409902026889949
13214164	1.13427995	5.77592797805556	4.10559451926158	0.000829430360725203	0.0970653755890567	-0.410357179763658
12948131	-0.934255574	5.75375453311111	-4.10554448378372	0.000829517310613352	0.0970653755890567	-0.410452044070814
13063335	1.04530358966667	6.87063749277778	4.10437997746629	0.000831543559344784	0.0971290309389393	-0.412659923749068
13277036	-1.10074705133333	6.21278683244444	-4.10179420751683	0.000836060764978924	0.097422695039183	-0.417562794439689
13094922	0.870795352333332	7.90548325616667	4.10124057918878	0.000837031151676535	0.097422695039183	-0.418612581947512
12982845	-1.341929757	6.06787873861111	-4.09990827884443	0.000839371055990102	0.0975218201363819	-0.421138962322572
13262207	1.24188395233333	3.38695854733333	4.09829669327226	0.00084221032388947	0.0976785099182818	-0.424195086517035
12946914	-1.33782350933333	7.118952507	-4.09458750753291	0.000848782135760709	0.0976880666741868	-0.431229599817307
13281134	1.23245545133333	2.87518993583333	4.09385631166075	0.000850083761203952	0.0976880666741868	-0.432616421628401
13110500	-2.69570438466667	5.89725335522222	-4.09007190288607	0.000856852893579381	0.0976880666741868	-0.43979464210219
13074146	-1.17306785133333	8.35276070194444	-4.09007025978291	0.00085685584440733	0.0976880666741868	-0.439797758911142
12930087	1.21596704	2.67394305705556	4.09000890305368	0.000856966041541386	0.0976880666741868	-0.439914146854412
13110215	-1.13101177466667	6.03309804883333	-4.08947386757795	0.000857927577705783	0.0976880666741868	-0.440929068582117
13131514	-1.328381067	8.17073963583333	-4.08890908146142	0.000858943765678022	0.0976880666741868	-0.442000444010753
13237469	-1.08028788133334	7.04033593544444	-4.08814038103964	0.000860328804307724	0.0976880666741868	-0.443458667572357
13028157	1.22772957433334	6.80849299316667	4.08687812077936	0.000862608043948086	0.0976880666741868	-0.445853251566386
13240189	-1.60772818766667	6.53402980444444	-4.0859789204062	0.000864235442363623	0.0976880666741868	-0.447559148149463
12922493	0.917521312333333	3.52632364455556	4.08583819999874	0.000864490403400566	0.0976880666741868	-0.447826116966446
12926217	0.917521312333333	3.52632364455556	4.08583819999874	0.000864490403400566	0.0976880666741868	-0.447826116966446
12937413	0.917521312333333	3.52632364455556	4.08583819999874	0.000864490403400566	0.0976880666741868	-0.447826116966446
13286262	1.339623151	3.40105635238889	4.08445834659654	0.000866994498384546	0.0976880666741868	-0.450443980235109
13238267	-1.534050898	6.60846802172222	-4.08308913922727	0.000869486534660095	0.0976880666741868	-0.453041759758433
13049586	0.917009946000002	7.11386977338889	4.08265569713121	0.000870276934943386	0.0976880666741868	-0.453864147474006
13150695	-1.23835383333333	4.60189515355556	-4.08086105309078	0.000873557296409021	0.0976880666741868	-0.457269320758257
13107673	-1.226584238	6.37989747988889	-4.08006617667103	0.000875014219216476	0.0976880666741868	-0.458777588131012
13073785	-1.50749717633333	6.10311556238889	-4.07929769956225	0.000876425094302099	0.0976880666741868	-0.460235799217299
13062858	-1.16432442166667	5.39337568288889	-4.07794653287515	0.000878911338696606	0.0976880666741868	-0.462799769097862
13164091	0.844533254666668	7.2906001315	4.07661693770738	0.00088136486180192	0.0976880666741868	-0.465322911433089
12923555	-1.40110772666667	4.31149120688889	-4.0762572738895	0.000882029746134072	0.0976880666741868	-0.466005455350322
12924977	-1.40110772666667	4.31149120688889	-4.0762572738895	0.000882029746134072	0.0976880666741868	-0.466005455350322
12933839	-1.40110772666667	4.31149120688889	-4.0762572738895	0.000882029746134072	0.0976880666741868	-0.466005455350322
13071884	-1.77689551266667	6.45607513005556	-4.07606826186808	0.000882379362465752	0.0976880666741868	-0.466364151749392
13010239	-1.41560567233333	5.13405538427778	-4.07532013974043	0.000883764544514326	0.0976880666741868	-0.467783916768987
12980231	-2.937616046	4.81119208677778	-4.0753099115698	0.00088378349768526	0.0976880666741868	-0.46780332773264
13198455	-1.04170217533333	4.20334404383333	-4.07517438880015	0.000884034665147613	0.0976880666741868	-0.468060522655922
12964070	-1.22121602166667	8.57912160094445	-4.06647969085688	0.000900300735482023	0.0989511145226256	-0.484563576224652
12953404	-1.20719112166667	6.33789316666667	-4.06623777707344	0.000900757615933692	0.0989511145226256	-0.485022806430502
13228009	-1.39412105466667	6.8676861285	-4.0646852017078	0.000903695415468907	0.0989511145226256	-0.487970175268102
13119822	-0.920917351333335	6.06637613461111	-4.06454527332936	0.000903960665454527	0.0989511145226256	-0.488235818567865
12936599	-1.46067226633333	5.390132775	-4.0634523646629	0.000906035110389076	0.0989511145226256	-0.490310661027247
12937185	-1.46067226633333	5.390132775	-4.0634523646629	0.000906035110389076	0.0989511145226256	-0.490310661027247
12937989	-1.46067226633333	5.390132775	-4.0634523646629	0.000906035110389076	0.0989511145226256	-0.490310661027247
13135579	-1.097016406	4.11739698927778	-4.06153081962	0.000909694078132962	0.0989719472845915	-0.493958803676076
13152964	-1.02462457566667	5.38545104294444	-4.06049071266631	0.000911680864765603	0.0989719472845915	-0.495933584133939
12922639	1.003057874	5.91053076444444	4.05939545575091	0.000913777745500822	0.0989719472845915	-0.498013141475698
12926521	1.003057874	5.91053076444444	4.05939545575091	0.000913777745500822	0.0989719472845915	-0.498013141475698
12934335	1.003057874	5.91053076444444	4.05939545575091	0.000913777745500822	0.0989719472845915	-0.498013141475698
12955156	-1.06686772633333	5.602572943	-4.05683234626433	0.000918703944851654	0.0992181196095031	-0.502879970470076
13175995	-1.56597722933333	6.04898947394444	-4.05663785469108	0.000919078845729587	0.0992181196095031	-0.503249286180528
13051774	-0.871453928	6.02719149566667	-4.0548252672002	0.000922580233972317	0.099432298637727	-0.506691271997163
13184218	0.820663582666666	3.04305508027778	4.05274831949876	0.000926608890130183	0.0997025079678993	-0.510635490614477
13184039	-1.00063577933334	6.0168431885	-4.05152794016998	0.000928984359816714	0.0997942411968355	-0.512953160858602
13175012	-1.58323215666667	4.83978376111111	-4.05022462800241	0.000931528064418727	0.0999037168661708	-0.515428425076868
13186714	-1.00767934	9.29131141883333	-4.04676102678658	0.000938322365213763	0.100389105713634	-0.522006997681937
13129568	-1.640670236	7.8528568155	-4.04559802208902	0.000940614977582961	0.100389105713634	-0.524216095252672
12919003	1.55687033866667	4.59979140672222	4.04301033187816	0.00094573640698237	0.100389105713634	-0.529131616884205
12931671	1.55687033866667	4.59979140672222	4.04301033187816	0.00094573640698237	0.100389105713634	-0.529131616884205
12936553	1.55687033866667	4.59979140672222	4.04301033187816	0.00094573640698237	0.100389105713634	-0.529131616884205
12939253	1.55687033866667	4.59979140672222	4.04301033187816	0.00094573640698237	0.100389105713634	-0.529131616884205
13273967	-1.197454384	6.40097421194444	-4.04097248094472	0.000949789474079222	0.100389105713634	-0.533002937024771
13083511	-1.27963641366667	8.43519375061111	-4.04082596423995	0.0009500815564392	0.100389105713634	-0.533281284717063
13184415	-1.123795215	5.82148251677778	-4.04018983435116	0.00095135074127246	0.100389105713634	-0.534489797422826
13258617	-1.50576082	7.91214926055556	-4.04017819112248	0.00095137398742777	0.100389105713634	-0.534511917311153
13068456	-1.70607999233334	7.25870463366667	-4.0388571248527	0.000954015282538227	0.100460218185523	-0.537021736848057
13034368	0.844407740666667	6.96065862244444	4.03830863773453	0.00095511408755922	0.100460218185523	-0.538063804884022
13245438	0.744359122333333	6.85153672855556	4.03603055674037	0.000959691573479338	0.100646486571397	-0.5423920964991
13283318	0.926943566666668	7.27799201561111	4.03589886113827	0.000959956875032398	0.100646486571397	-0.54264232322233
13145355	-1.273177013	4.52803615605556	-4.03369438963493	0.000964408827868228	0.100832843573691	-0.546831044451731
13109663	-1.35187170766667	5.49488129394444	-4.03349531857777	0.000964811880733487	0.100832843573691	-0.547209312826644
12979492	-1.32781498966667	5.34401704927778	-4.03064206129934	0.000970607540045609	0.10127702370081	-0.552631215818564
13023404	1.02772340966667	6.79219141955556	4.02813181170968	0.000975735583274509	0.101563707216431	-0.557401681513984
13049978	1.04679536	4.18082821361111	4.027780772128	0.000976454882589906	0.101563707216431	-0.55806882234241
13121213	-1.79043881966667	5.85550921005556	-4.02258171537437	0.000987171047206854	0.102515601238305	-0.567950253131928
13151030	-0.823549242666668	8.34085182272222	-4.01994915129301	0.000992642506683094	0.102874369358885	-0.572954303468927
13118038	-0.953004525666666	6.21972846644444	-4.01941057030241	0.000993765654440458	0.102874369358885	-0.573978098035561
13097005	1.45075124933333	5.87123667022222	4.01779605166643	0.000997140251295688	0.103060893354738	-0.577047245583318
12967024	-1.14191219966667	7.98880593783333	-4.01578472614514	0.00100136045253079	0.103199574772246	-0.580870900835995
13271567	-0.818397152999999	7.24434564066667	-4.01565568982523	0.00100163181472269	0.103199574772246	-0.581116214127211
13113633	-0.936761077666667	6.75229400366667	-4.01394513584548	0.001005236128666	0.103249387402933	-0.584368261137022
13176054	-0.937296766666667	6.36773523116667	-4.01353192760204	0.00100610876608463	0.103249387402933	-0.58515386134953
13044413	-1.477337781	7.03445132955556	-4.01318489400673	0.00100684224378089	0.103249387402933	-0.58581365575742
13245597	-1.567476688	7.39772548238889	-4.00851015627824	0.00101677546080177	0.104105097492841	-0.594702062550465
13079443	-1.48822905066667	4.510835969	-4.00745163421811	0.00101903840826347	0.104174023114959	-0.59671486041988
13043563	1.19357517466667	5.06979127133333	4.00597927219271	0.00102219454805225	0.104314062381255	-0.599514677069132
13236871	-0.736642224000001	2.96610048177778	-4.00518850652312	0.00102389370236444	0.104314062381255	-0.601018428065492
13231839	1.47907007	5.70089552927778	4.00382649931154	0.00102682700693001	0.104314062381255	-0.60360854867303
13067365	-1.700348777	7.98210779216667	-4.0037976940072	0.00102688913550126	0.104314062381255	-0.603663328553732
13248618	2.01371979766667	4.46906514061111	4.00311265149718	0.00102836778626374	0.104314062381255	-0.604966106063481
13167387	0.888686841999998	8.3694701925	4.00147281070163	0.00103191609951148	0.104401098142012	-0.608084764380241
13271348	-1.49877971233333	5.49599309988889	-4.00124395900379	0.00103241227560774	0.104401098142012	-0.608520006561329
13279266	-0.839534190000002	9.57448567283333	-3.99785537481129	0.00103978739237995	0.104984881737863	-0.614964900835363
12991821	-1.34291983366667	7.13692511177778	-3.99683652917442	0.00104201526528277	0.105047963543768	-0.616902799210639
13157873	-1.173106434	7.13788220527778	-3.9960984211577	0.00104363227276586	0.105049363394472	-0.618306751950519
13006221	-1.06949657733334	9.06860634511111	-3.99433762214492	0.00104749998666249	0.105240699449609	-0.621656070632443
13144428	-1.34960928966667	6.25872008572222	-3.99319003866605	0.00105002852616775	0.105240699449609	-0.623839038552291
13238974	-1.00330318733334	6.34542812166667	-3.99304151305053	0.00105035623213022	0.105240699449609	-0.62412157319579
13046861	1.26225330333333	8.28018248094445	3.99231653523855	0.00105195730282466	0.105240699449609	-0.625500686535188
13251088	-0.824674667	7.00567829594444	-3.98872344071231	0.00105992892112488	0.105721968019439	-0.632336150561679
13003771	-1.040128244	5.85141126383333	-3.98869390358918	0.00105999470438242	0.105721968019439	-0.632392344271651
13267146	-1.52850300233333	7.16919988727778	-3.98570709069991	0.00106666809818652	0.106068021975636	-0.63807490662789
13219334	-0.887114460333333	4.04771738266667	-3.98569211648281	0.00106670166160945	0.106068021975636	-0.638103396918122
13238628	2.36755371866667	7.3944183995	3.98394079846595	0.00107063446119093	0.106297780261999	-0.641435569319018
13068479	-1.03380558333333	5.13873848661111	-3.98224414124948	0.00107445848630865	0.106516060046646	-0.64466388079792
13087131	-1.035069737	5.29270242255556	-3.97946626928287	0.00108074923630232	0.106752633155248	-0.649949768118849
13162495	1.040215453	3.85465980772222	3.97923663428981	0.00108127092855309	0.106752633155248	-0.65038674659267
13108838	-1.30019567366667	6.72629332638889	-3.97903368268865	0.0010817322124143	0.106752633155248	-0.650772950616093
13088672	-0.945722382000001	6.35658389872222	-3.97675431558595	0.00108692660838414	0.10710395006646	-0.65511057525026
13055453	-1.34857610733333	6.67100874216667	-3.97555366515535	0.00108967286842955	0.1072133389226	-0.657395505584168
13060548	0.821992421666667	5.32559428622222	3.97259088912273	0.00109647968761948	0.107560936341326	-0.66303418537508
12962753	-1.369549553	7.60588102	-3.97153734970027	0.00109891047759631	0.107560936341326	-0.665039353247248
13053427	-1.329419427	4.79426631488889	-3.97124053709118	0.00109959628400677	0.107560936341326	-0.665604276482097
13165730	0.745841977666666	7.20559613083333	3.97082504881433	0.0011005570251917	0.107560936341326	-0.666395081884492
13022152	-1.070127613	6.07809156838889	-3.96720221517851	0.00110897018421909	0.107560936341326	-0.673290815653947
13118634	-1.09636813	9.03528485733333	-3.9665184654228	0.00111056530128285	0.107560936341326	-0.674592338598002
13019583	-1.11062949	6.9186876335	-3.96643448502337	0.00111076137855812	0.107560936341326	-0.674752197410719
13073218	-1.01669944166667	5.73949386372222	-3.96380232837116	0.00111692468823668	0.107560936341326	-0.679762736965987
13209556	-0.88445039	4.7620109475	-3.96306548342641	0.00111865622306122	0.107560936341326	-0.681165441883284
13069983	0.971730106666668	5.86967165033333	3.96277424980946	0.00111934134932486	0.107560936341326	-0.681719859498778
13065666	-1.22691259166667	6.52627840144444	-3.96154989735819	0.00112222627407283	0.107560936341326	-0.684050685080305
13264720	1.02040897066667	4.74249300533333	3.96153161538894	0.00112226940848057	0.107560936341326	-0.684085489362711
12918329	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12920973	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12931197	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12938305	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12940057	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12941635	-1.05717389333333	3.02945505272222	-3.96132720494415	0.00112275180773817	0.107560936341326	-0.68447463658643
12962745	-1.098025753	4.42831034416667	-3.95988658258711	0.00112615755450582	0.107681300352353	-0.687217280563512
13086978	1.40833376233334	6.95889895788889	3.95940652074289	0.00112729477538936	0.107681300352353	-0.688131238689285
13031887	-1.14516178733333	3.82152736372222	-3.95750945658498	0.00113180009875461	0.107827300255023	-0.691743034921739
13238416	1.45072739533333	6.86416599422222	3.95737746093766	0.00113211425002222	0.107827300255023	-0.691994345717379
13231046	-1.18719520166667	5.36472503622222	-3.95438141757824	0.00113926860175085	0.108351223418766	-0.697698817657561
13184413	-1.31143480066667	6.15592337744444	-3.95129352110837	0.00114669007451934	0.108703089476714	-0.70357859200792
13178776	-0.838071876333332	5.84360932477778	-3.95067331873993	0.00114818655042083	0.108703089476714	-0.704759591896226
12993186	-1.26848565433334	3.84226145688889	-3.95034873444193	0.00114897052034236	0.108703089476714	-0.705377677515226
13194562	1.62468886533333	3.69659718505556	3.95008668293123	0.00114960384884878	0.108703089476714	-0.705876689196768
13174617	-1.56359238366667	6.08330036483333	-3.94931366368101	0.00115147414317345	0.108723051374452	-0.707348728768769
12947546	-1.461432187	6.89223020805556	-3.94708815880898	0.00115687585065699	0.109075914736476	-0.711586841849537
13062236	-1.23455535366667	6.28948079005556	-3.94613018952546	0.00115920888722676	0.109138850520395	-0.71341120478006
13239351	-1.11148005366667	8.71798320405555	-3.94459555289162	0.00116295624259992	0.1091786440203	-0.716333858892167
13133284	-0.950010970666668	5.23924986772222	-3.94459245276127	0.00116296382502395	0.1091786440203	-0.716339763068546
13098457	1.31752715166667	4.89840136294444	3.94248494193422	0.00116813002723639	0.109506758833686	-0.720353597473438
12999005	1.05925766366667	7.80306222661111	3.94135821224335	0.00117090151029704	0.109609763095349	-0.722499574435965
12947987	1.33759135133333	7.69067401155556	3.93779464450699	0.00117971080029658	0.110173213814658	-0.729287122376032
13251808	-0.991340109000002	5.626492482	-3.93756403422551	0.00118028317815118	0.110173213814658	-0.729726385476911
13002006	-0.852665781333334	4.81731800627778	-3.9362265483169	0.00118360836823547	0.110326442608441	-0.732274052927002
13130721	-1.045973623	6.62215732144444	-3.93343132812127	0.00119058826714624	0.11080979958235	-0.737598679222319
13071444	-1.124131786	4.96671234205556	-3.93239751201035	0.00119318030411054	0.11080979958235	-0.739568081543211
13017475	-1.00825337466667	6.85622409144444	-3.9314531512383	0.00119555303143075	0.11080979958235	-0.741367111355914
12963710	0.993779706666667	4.98410270944444	3.93145115336739	0.00119555805617021	0.11080979958235	-0.741370917386474
13268446	-1.33966832633333	5.77022019177778	-3.92882417834132	0.00120218349540012	0.110934327136888	-0.746375559649816
12953586	0.759167683666666	3.70272887527778	3.92598599957663	0.00120938325786106	0.110934327136888	-0.751782880574042
13069232	0.748585461666666	8.13417552472222	3.92563256347822	0.00121028287991859	0.110934327136888	-0.752456272623845
13275088	0.796383872333332	6.74145252033333	3.9250206653662	0.00121184197774312	0.110934327136888	-0.753622117088059
13204308	-1.144197049	7.9528290925	-3.92452810068004	0.00121309848990194	0.110934327136888	-0.754560607465855
13282504	0.87060115	6.20390200655556	3.92433603178516	0.00121358880591195	0.110934327136888	-0.754926561648491
13279238	-1.61100166233333	5.85944101761111	-3.92432413333816	0.00121361918700167	0.110934327136888	-0.75494923213753
13285666	-1.61100166233333	5.85944101761111	-3.92432413333816	0.00121361918700167	0.110934327136888	-0.75494923213753
12933461	-2.09531200433333	5.31412877483333	-3.92401735089662	0.00121440277990162	0.110934327136888	-0.755533756424394
12935051	-2.09531200433333	5.31412877483333	-3.92401735089662	0.00121440277990162	0.110934327136888	-0.755533756424394
13250234	-1.01039703133333	5.28090804161111	-3.92357879051515	0.0012155238506331	0.110934327136888	-0.756369368779323
13163014	-0.936580184333335	6.27085039933333	-3.92183130785633	0.00122000123657178	0.11118809600845	-0.759699016302894
13281620	-0.945889188666667	4.88970178455556	-3.92030409457152	0.00122392787556132	0.111321790019423	-0.76260906255686
13196980	-3.12537048266667	6.24888016577778	-3.91994000657365	0.00122486586808699	0.111321790019423	-0.763302831860329
13231602	-0.902818102666668	7.85101085711111	-3.91693367738452	0.00123263878572736	0.111873066968342	-0.769031588131296
12985999	-1.76063090533334	6.6189600175	-3.91544639594405	0.00123650255967836	0.112068519682716	-0.77186583046907
13276232	0.932703521333334	4.05387395088889	3.91470514702008	0.00123843279316606	0.112088431036721	-0.773278425783953
12951681	1.12902190533333	3.32264009755556	3.91282665425537	0.00124333806673861	0.112377181844479	-0.776858357558732
13283588	1.07839847566667	7.49565481461111	3.9101517717009	0.00125035678475536	0.11285589447858	-0.781956240619643
13238764	-1.14770580766667	5.56589329411111	-3.90728288683484	0.00125792898144029	0.113360264064192	-0.787424162681456
12944188	1.43535055866667	7.58977841127778	3.90672580261249	0.00125940471613252	0.113360264064192	-0.788485967774884
13031915	-1.328042024	5.29212852494444	-3.90598468136311	0.00126137067830418	0.113381478474508	-0.78989856637581
13026267	-1.69814224133333	5.969731769	-3.90394387878853	0.00126680030005679	0.113523482542533	-0.793788501573781
13027603	0.618855584333334	6.24561942916667	3.90362658693811	0.00126764658026379	0.113523482542533	-0.794393299524161
13082298	-1.14022370366667	5.94078240716667	-3.90343876666064	0.00126814780278864	0.113523482542533	-0.794751310227336
13146295	-1.61078283566667	7.27776574338889	-3.90202210688058	0.00127193478652858	0.11370715237605	-0.797451696409305
13241568	-1.72500256766667	6.45551684177778	-3.9011492532224	0.00127427375623725	0.113761049998249	-0.79911553577006
13191122	-0.736619579	4.97432837661111	-3.89731812601343	0.00128459136873462	0.114452182782375	-0.806418786212492
13253851	0.834057773666664	7.27255143955556	3.89697904942642	0.00128550858454138	0.114452182782375	-0.807065191268613
13229436	-0.953345799333332	8.38302647566667	-3.8959958010427	0.00128817204689743	0.114481508494192	-0.808939648945108
13050296	-1.01858053866667	6.66781552638889	-3.89445165363648	0.00129236613151506	0.114481508494192	-0.811883470926019
12988342	-1.3944001	5.21597363366667	-3.89426717529812	0.00129286811614288	0.114481508494192	-0.812235173257128
13020825	-1.57689270733333	5.84938278527778	-3.89397429091424	0.0012936654887226	0.114481508494192	-0.812793550918529
13281712	0.601623275000001	5.94879133605556	3.89364107049026	0.00129457327850989	0.114481508494192	-0.813428832094665
13011386	-1.45830492466667	4.99408439011111	-3.89272582943925	0.0012970699689333	0.114547710140514	-0.815173749805647
13132293	-0.908712569000002	4.56815157755556	-3.88996575977723	0.00130462861275049	0.114981926206219	-0.820436035162936
12956018	-1.115008319	5.81187627311111	-3.88896599417618	0.00130737748469957	0.114981926206219	-0.822342231723907
